Record_ID,Base_Ingredient_Name,Dish_Variant_Name,Category,Cooking_Method,Fat_Medium_Used,Moisture_g,Energy_kcal,Protein_g,Total_Fat_g,Carbohydrate_g,Dietary_Fiber_g,Sugars_g,Calcium_mg,Iron_mg,Zinc_mg,Potassium_mg,Sodium_mg,Vitamin_C_mg,Thiamin_B1_mg,Folate_mcg,Glycemic_Index_Est,NOVA_Group
IND-017373,Onion,"Onion (Gravy-Stewed in Coconut Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Coconut Oil,90.3,97.5,0.79,6.12,9.8,1.25,3.1,15.61,0.14,0.14,98.25,185.83,2.293,0.024,7.3,38,3
IND-017374,Onion,"Onion (Gravy-Stewed in Coconut Oil, Bengali Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Coconut Oil,94.2,174.1,0.47,15.99,7.08,0.75,1.86,9.36,0.08,0.08,58.91,418.7,1.375,0.014,4.4,35,3
IND-017375,Onion,"Onion (Gravy-Stewed in Coconut Oil, Bengali Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,95.4,150.5,0.38,13.78,6.22,0.6,1.47,7.41,0.07,0.07,46.6,366.34,1.088,0.011,3.5,36,3
IND-017376,Onion,"Onion (Gravy-Stewed in Coconut Oil, Gujarati Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,93.8,125.7,0.5,10.05,8.31,0.8,1.97,9.91,0.09,0.09,62.34,291.8,1.455,0.015,4.6,37,3
IND-017377,Onion,"Onion (Gravy-Stewed in Coconut Oil, Gujarati Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Coconut Oil,95.0,81.5,0.41,5.54,7.51,0.65,1.6,8.06,0.07,0.07,50.74,174.46,1.184,0.012,3.8,39,3
IND-017378,Onion,"Onion (Gravy-Stewed in Coconut Oil, Gujarati Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Coconut Oil,93.3,167.9,0.55,14.55,8.7,0.87,2.14,10.79,0.1,0.1,67.89,408.96,1.585,0.017,5.0,36,3
IND-017379,Onion,"Onion (Gravy-Stewed in Coconut Oil, Gujarati Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,91.5,155.5,0.69,12.56,9.92,1.09,2.7,13.61,0.12,0.12,85.64,357.47,1.999,0.021,6.4,36,3
IND-017380,Onion,"Onion (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,91.8,126.7,0.67,10.56,7.24,1.06,2.62,13.18,0.12,0.12,82.92,307.39,1.935,0.02,6.2,37,3
IND-017381,Onion,"Onion (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Coconut Oil,89.3,92.0,0.87,5.86,8.95,1.37,3.39,17.1,0.16,0.16,107.63,191.1,2.512,0.026,8.0,38,3
IND-017382,Onion,"Onion (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Coconut Oil,89.0,178.0,0.89,15.31,9.16,1.41,3.49,17.6,0.16,0.16,110.76,425.19,2.585,0.027,8.2,35,3
IND-017383,Onion,"Onion (Gravy-Stewed in Coconut Oil, Maharashtrian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,93.7,144.3,0.51,13.17,5.92,0.82,2.01,10.15,0.09,0.09,63.85,371.84,1.49,0.016,4.7,36,3
IND-017384,Onion,"Onion (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,91.9,137.9,0.66,12.06,6.67,1.05,2.59,13.03,0.12,0.12,82.01,317.37,1.914,0.02,6.1,36,3
IND-017385,Onion,"Onion (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Coconut Oil,92.7,86.7,0.6,6.66,6.11,0.94,2.33,11.75,0.11,0.11,73.94,200.13,1.726,0.018,5.5,38,3
IND-017386,Onion,"Onion (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Coconut Oil,92.7,183.8,0.59,17.46,6.09,0.94,2.32,11.7,0.11,0.11,73.64,434.12,1.719,0.018,5.5,35,3
IND-017387,Onion,"Onion (Gravy-Stewed in Coconut Oil, Hyderabadi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Coconut Oil,90.7,168.5,0.75,15.07,7.46,1.19,2.95,14.84,0.13,0.13,93.41,382.69,2.18,0.023,6.9,35,3
IND-017388,Onion,"Onion (Gravy-Stewed in Ghee, Punjabi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,93.4,143.4,0.53,12.55,7.08,0.84,2.09,10.52,0.1,0.1,66.17,321.91,1.545,0.016,4.9,36,3
IND-017389,Onion,"Onion (Gravy-Stewed in Ghee, Punjabi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,93.1,93.9,0.56,6.93,7.32,0.89,2.2,11.08,0.1,0.1,69.7,205.01,1.627,0.017,5.2,38,3
IND-017390,Onion,"Onion (Gravy-Stewed in Ghee, Punjabi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,92.5,196.9,0.61,18.18,7.72,0.96,2.38,11.99,0.11,0.11,75.45,439.18,1.761,0.018,5.6,34,3
IND-017391,Onion,"Onion (Gravy-Stewed in Ghee, Punjabi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,93.6,171.1,0.52,15.67,6.98,0.83,2.04,10.29,0.09,0.09,64.76,386.87,1.512,0.016,4.8,35,3
IND-017392,Onion,"Onion (Gravy-Stewed in Ghee, South Indian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,93.3,122.0,0.55,10.55,6.2,0.87,2.14,10.8,0.1,0.1,67.99,281.96,1.587,0.017,5.0,37,3
IND-017393,Onion,"Onion (Gravy-Stewed in Ghee, South Indian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,95.0,74.0,0.41,5.81,5.01,0.65,1.6,8.06,0.07,0.07,50.74,164.46,1.184,0.012,3.8,38,3
IND-017394,Onion,"Onion (Gravy-Stewed in Ghee, South Indian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,92.9,165.6,0.58,15.28,6.45,0.91,2.26,11.38,0.1,0.1,71.62,399.07,1.672,0.017,5.3,35,3
IND-017395,Onion,"Onion (Gravy-Stewed in Ghee, South Indian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,94.2,142.4,0.47,13.17,5.51,0.74,1.83,9.22,0.08,0.08,58.0,346.67,1.354,0.014,4.3,36,3
IND-017396,Onion,"Onion (Gravy-Stewed in Ghee, Bengali Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,90.5,141.1,0.77,11.07,9.6,1.22,3.01,15.16,0.14,0.14,95.43,302.75,2.227,0.023,7.1,36,3
IND-017397,Onion,"Onion (Gravy-Stewed in Ghee, Bengali Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,93.6,87.0,0.52,6.1,7.5,0.83,2.05,10.34,0.09,0.09,65.06,184.88,1.519,0.016,4.8,38,3
IND-017398,Onion,"Onion (Gravy-Stewed in Ghee, Bengali Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,95.1,171.1,0.4,15.99,6.41,0.63,1.55,7.82,0.07,0.07,49.23,418.42,1.149,0.012,3.7,35,3
IND-017399,Onion,"Onion (Gravy-Stewed in Ghee, Bengali Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,91.5,162.8,0.69,13.81,8.93,1.09,2.7,13.63,0.12,0.12,85.74,367.47,2.001,0.021,6.4,36,3
IND-017400,Onion,"Onion (Gravy-Stewed in Ghee, Gujarati Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,94.2,124.3,0.47,10.04,8.01,0.74,1.83,9.22,0.08,0.08,58.0,291.67,1.354,0.014,4.3,37,3
IND-017401,Onion,"Onion (Gravy-Stewed in Ghee, Gujarati Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,93.9,85.0,0.5,5.55,8.28,0.79,1.95,9.83,0.09,0.09,61.83,174.78,1.443,0.015,4.6,38,3
IND-017402,Onion,"Onion (Gravy-Stewed in Ghee, Gujarati Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,89.2,180.8,0.88,14.58,11.52,1.39,3.43,17.28,0.16,0.16,108.74,410.14,2.538,0.027,8.1,35,3
IND-017403,Onion,"Onion (Gravy-Stewed in Ghee, Gujarati Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,92.9,151.2,0.58,12.55,8.98,0.92,2.27,11.43,0.1,0.1,71.92,357.07,1.679,0.018,5.3,36,3
IND-017404,Onion,"Onion (Gravy-Stewed in Ghee, Maharashtrian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,89.7,133.3,0.84,10.58,8.68,1.33,3.27,16.5,0.15,0.15,103.8,307.99,2.423,0.025,7.7,36,3
IND-017405,Onion,"Onion (Gravy-Stewed in Ghee, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,95.6,72.7,0.38,5.81,4.72,0.6,1.47,7.41,0.07,0.07,46.6,189.34,1.088,0.011,3.5,39,3
IND-017406,Onion,"Onion (Gravy-Stewed in Ghee, Maharashtrian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,94.5,160.6,0.45,15.27,5.35,0.71,1.76,8.85,0.08,0.08,55.68,423.61,1.3,0.014,4.1,36,3
IND-017407,Onion,"Onion (Gravy-Stewed in Ghee, Maharashtrian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,89.6,157.3,0.85,13.2,8.78,1.34,3.32,16.72,0.15,0.15,105.21,373.03,2.456,0.026,7.8,35,3
IND-017408,Onion,"Onion (Gravy-Stewed in Ghee, Hyderabadi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Ghee,89.6,145.0,0.84,12.08,8.22,1.33,3.29,16.59,0.15,0.15,104.4,318.01,2.437,0.025,7.7,36,3
IND-017409,Onion,"Onion (Gravy-Stewed in Ghee, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Ghee,93.0,85.8,0.57,6.65,5.91,0.91,2.24,11.29,0.1,0.1,71.01,200.05,1.658,0.017,5.3,38,3
IND-017410,Onion,"Onion (Gravy-Stewed in Ghee, Hyderabadi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Ghee,91.2,188.6,0.71,17.47,7.13,1.13,2.8,14.09,0.13,0.13,88.67,434.56,2.07,0.022,6.6,34,3
IND-017411,Onion,"Onion (Gravy-Stewed in Ghee, Hyderabadi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Ghee,89.0,173.9,0.89,15.08,8.65,1.41,3.49,17.57,0.16,0.16,110.56,383.19,2.581,0.027,8.2,35,3
IND-017412,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,95.7,137.2,0.38,12.54,5.72,0.6,1.47,7.41,0.07,0.07,46.6,321.34,1.088,0.011,3.5,37,3
IND-017413,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,93.5,92.7,0.53,6.92,7.06,0.84,2.08,10.48,0.1,0.1,65.97,204.9,1.54,0.016,4.9,38,3
IND-017414,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,95.5,187.8,0.38,18.16,5.72,0.6,1.47,7.41,0.07,0.07,46.6,438.34,1.088,0.011,3.5,35,3
IND-017415,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Punjabi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,90.2,181.8,0.8,15.7,9.33,1.26,3.12,15.69,0.14,0.14,98.75,387.85,2.305,0.024,7.3,35,3
IND-017416,Onion,"Onion (Gravy-Stewed in Groundnut Oil, South Indian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,94.8,116.9,0.42,10.54,5.09,0.66,1.64,8.26,0.07,0.07,51.95,281.5,1.213,0.013,3.9,37,3
IND-017417,Onion,"Onion (Gravy-Stewed in Groundnut Oil, South Indian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,91.0,86.5,0.73,5.84,7.75,1.15,2.85,14.35,0.13,0.13,90.28,165.6,2.107,0.022,6.7,38,3
IND-017418,Onion,"Onion (Gravy-Stewed in Groundnut Oil, South Indian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,95.7,157.7,0.38,15.26,4.72,0.6,1.47,7.41,0.07,0.07,46.6,398.34,1.088,0.011,3.5,36,3
IND-017419,Onion,"Onion (Gravy-Stewed in Groundnut Oil, South Indian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,89.9,156.3,0.82,13.2,8.55,1.3,3.21,16.19,0.15,0.15,101.88,347.94,2.378,0.025,7.6,35,3
IND-017420,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Bengali Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,92.4,135.2,0.62,11.06,8.3,0.98,2.42,12.17,0.11,0.11,76.56,302.21,1.787,0.019,5.7,37,3
IND-017421,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,94.4,84.4,0.46,6.09,6.94,0.73,1.8,9.06,0.08,0.08,56.99,184.64,1.33,0.014,4.2,38,3
IND-017422,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Bengali Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,91.8,181.6,0.66,16.01,8.7,1.05,2.6,13.1,0.12,0.12,82.41,419.38,1.924,0.02,6.1,35,3
IND-017423,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Bengali Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,92.1,161.0,0.64,13.81,8.53,1.02,2.52,12.7,0.12,0.12,79.89,367.3,1.865,0.02,5.9,36,3
IND-017424,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,95.7,120.7,0.38,10.04,7.22,0.6,1.47,7.41,0.07,0.07,46.6,291.34,1.088,0.011,3.5,37,3
IND-017425,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,91.8,91.7,0.67,5.56,9.74,1.06,2.62,13.18,0.12,0.12,82.92,175.39,1.935,0.02,6.2,38,3
IND-017426,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,93.0,168.7,0.57,14.55,8.86,0.9,2.22,11.17,0.1,0.1,70.31,409.03,1.641,0.017,5.2,36,3
IND-017427,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Gujarati Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,89.2,163.0,0.88,12.58,11.55,1.39,3.44,17.34,0.16,0.16,109.14,358.15,2.548,0.027,8.1,36,3
IND-017428,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,94.7,117.4,0.43,10.54,5.2,0.68,1.69,8.5,0.08,0.08,53.46,306.54,1.248,0.013,4.0,37,3
IND-017429,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,93.3,79.2,0.54,5.83,6.15,0.86,2.12,10.68,0.1,0.1,67.18,189.94,1.568,0.016,5.0,38,3
IND-017430,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,91.6,169.7,0.68,15.29,7.34,1.08,2.66,13.42,0.12,0.12,84.43,424.43,1.971,0.021,6.3,35,3
IND-017431,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Maharashtrian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,88.9,159.4,0.9,13.21,9.24,1.43,3.53,17.78,0.16,0.16,111.87,373.23,2.611,0.027,8.3,35,3
IND-017432,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,92.9,134.5,0.57,12.05,5.93,0.91,2.25,11.32,0.1,0.1,71.22,317.05,1.662,0.017,5.3,36,3
IND-017433,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,88.9,98.8,0.9,6.68,8.75,1.43,3.53,17.81,0.16,0.16,112.07,201.23,2.616,0.027,8.3,37,3
IND-017434,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,88.8,196.2,0.91,17.48,8.81,1.44,3.56,17.94,0.16,0.16,112.88,435.26,2.635,0.028,8.4,34,3
IND-017435,Onion,"Onion (Gravy-Stewed in Groundnut Oil, Hyderabadi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Groundnut Oil,93.1,160.9,0.56,15.05,5.81,0.89,2.19,11.04,0.1,0.1,69.5,382.0,1.622,0.017,5.2,35,3
IND-017436,Onion,"Onion (Gravy-Stewed in Mustard Oil, Punjabi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.8,139.2,0.43,12.54,6.15,0.67,1.66,8.38,0.08,0.08,52.76,321.52,1.231,0.013,3.9,36,3
IND-017437,Onion,"Onion (Gravy-Stewed in Mustard Oil, Punjabi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,90.3,102.6,0.79,6.95,9.24,1.24,3.07,15.49,0.14,0.14,97.44,205.81,2.274,0.024,7.2,37,3
IND-017438,Onion,"Onion (Gravy-Stewed in Mustard Oil, Punjabi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,89.2,207.4,0.87,18.21,10.0,1.38,3.42,17.23,0.16,0.16,108.44,440.13,2.531,0.026,8.0,34,3
IND-017439,Onion,"Onion (Gravy-Stewed in Mustard Oil, Punjabi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.0,169.8,0.49,15.67,6.71,0.78,1.92,9.67,0.09,0.09,60.83,386.75,1.42,0.015,4.5,35,3
IND-017440,Onion,"Onion (Gravy-Stewed in Mustard Oil, South Indian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,90.3,131.5,0.79,10.57,8.28,1.25,3.09,15.58,0.14,0.14,98.05,282.83,2.289,0.024,7.3,36,3
IND-017441,Onion,"Onion (Gravy-Stewed in Mustard Oil, South Indian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,91.6,84.9,0.69,5.84,7.4,1.09,2.69,13.55,0.12,0.12,85.24,165.46,1.99,0.021,6.3,38,3
IND-017442,Onion,"Onion (Gravy-Stewed in Mustard Oil, South Indian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,89.2,177.3,0.87,15.31,9.0,1.38,3.42,17.23,0.16,0.16,108.44,400.13,2.531,0.026,8.0,35,3
IND-017443,Onion,"Onion (Gravy-Stewed in Mustard Oil, South Indian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,90.4,154.8,0.78,13.2,8.21,1.24,3.06,15.42,0.14,0.14,97.04,347.8,2.265,0.024,7.2,36,3
IND-017444,Onion,"Onion (Gravy-Stewed in Mustard Oil, Bengali Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.4,129.0,0.46,11.04,6.94,0.73,1.8,9.06,0.08,0.08,56.99,301.64,1.33,0.014,4.2,37,3
IND-017445,Onion,"Onion (Gravy-Stewed in Mustard Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.4,84.2,0.45,6.09,6.89,0.72,1.77,8.93,0.08,0.08,56.19,184.62,1.311,0.014,4.2,38,3
IND-017446,Onion,"Onion (Gravy-Stewed in Mustard Oil, Bengali Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,90.2,186.6,0.79,16.02,9.8,1.26,3.1,15.63,0.14,0.14,98.35,419.84,2.296,0.024,7.3,35,3
IND-017447,Onion,"Onion (Gravy-Stewed in Mustard Oil, Bengali Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,91.2,163.9,0.72,13.82,9.18,1.14,2.82,14.19,0.13,0.13,89.27,367.57,2.084,0.022,6.6,35,3
IND-017448,Onion,"Onion (Gravy-Stewed in Mustard Oil, Gujarati Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,89.7,138.7,0.83,10.08,11.16,1.32,3.26,16.45,0.15,0.15,103.5,292.98,2.416,0.025,7.7,36,3
IND-017449,Onion,"Onion (Gravy-Stewed in Mustard Oil, Gujarati Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,89.3,99.5,0.87,5.58,11.45,1.38,3.4,17.12,0.16,0.16,107.73,176.11,2.515,0.026,8.0,38,3
IND-017450,Onion,"Onion (Gravy-Stewed in Mustard Oil, Gujarati Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,95.8,161.2,0.38,14.54,7.22,0.6,1.47,7.41,0.07,0.07,46.6,408.34,1.088,0.011,3.5,36,3
IND-017451,Onion,"Onion (Gravy-Stewed in Mustard Oil, Gujarati Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,93.4,149.6,0.54,12.55,8.61,0.85,2.1,10.6,0.1,0.1,66.68,356.92,1.556,0.016,4.9,36,3
IND-017452,Onion,"Onion (Gravy-Stewed in Mustard Oil, Maharashtrian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,92.6,124.1,0.6,10.56,6.67,0.95,2.36,11.88,0.11,0.11,74.75,307.16,1.745,0.018,5.5,37,3
IND-017453,Onion,"Onion (Gravy-Stewed in Mustard Oil, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.2,76.6,0.47,5.82,5.58,0.75,1.86,9.36,0.08,0.08,58.91,189.7,1.375,0.014,4.4,38,3
IND-017454,Onion,"Onion (Gravy-Stewed in Mustard Oil, Maharashtrian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.7,160.0,0.43,15.27,5.21,0.69,1.69,8.53,0.08,0.08,53.66,423.55,1.253,0.013,4.0,36,3
IND-017455,Onion,"Onion (Gravy-Stewed in Mustard Oil, Maharashtrian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,94.4,141.8,0.45,13.17,5.37,0.71,1.77,8.9,0.08,0.08,55.98,371.61,1.307,0.014,4.2,36,3
IND-017456,Onion,"Onion (Gravy-Stewed in Mustard Oil, Hyderabadi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,88.9,147.3,0.9,12.08,8.73,1.43,3.53,17.76,0.16,0.16,111.77,318.22,2.609,0.027,8.3,36,3
IND-017457,Onion,"Onion (Gravy-Stewed in Mustard Oil, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Mustard Oil,90.1,94.9,0.8,6.67,7.9,1.27,3.15,15.85,0.14,0.14,99.76,200.88,2.329,0.024,7.4,37,3
IND-017458,Onion,"Onion (Gravy-Stewed in Mustard Oil, Hyderabadi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Mustard Oil,93.4,181.7,0.54,17.45,5.62,0.85,2.11,10.61,0.1,0.1,66.78,433.93,1.559,0.016,5.0,35,3
IND-017459,Onion,"Onion (Gravy-Stewed in Mustard Oil, Hyderabadi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Mustard Oil,91.4,166.3,0.7,15.06,6.98,1.1,2.73,13.74,0.12,0.12,86.45,382.49,2.018,0.021,6.4,35,3
IND-017460,Onion,"Onion (Gravy-Stewed in Refined Oil, Punjabi Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Refined Oil,92.1,147.6,0.64,12.56,7.99,1.01,2.5,12.62,0.11,0.11,79.39,322.29,1.853,0.019,5.9,36,3
IND-017461,Onion,"Onion (Gravy-Stewed in Refined Oil, Punjabi Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Refined Oil,92.1,97.0,0.64,6.93,8.01,1.02,2.51,12.66,0.11,0.11,79.69,205.3,1.86,0.019,5.9,38,3
IND-017462,Onion,"Onion (Gravy-Stewed in Refined Oil, Punjabi Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Refined Oil,91.5,200.1,0.69,18.19,8.42,1.09,2.7,13.59,0.12,0.12,85.54,439.47,1.997,0.021,6.3,34,3
IND-017463,Onion,"Onion (Gravy-Stewed in Refined Oil, Punjabi Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Refined Oil,94.5,168.0,0.44,15.67,6.31,0.7,1.74,8.75,0.08,0.08,55.08,386.59,1.286,0.013,4.1,35,3
IND-017464,Onion,"Onion (Gravy-Stewed in Refined Oil, South Indian Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Refined Oil,92.0,126.1,0.65,10.56,7.11,1.04,2.56,12.89,0.12,0.12,81.1,282.34,1.893,0.02,6.0,37,3
IND-017465,Onion,"Onion (Gravy-Stewed in Refined Oil, South Indian Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Refined Oil,93.0,80.2,0.57,5.83,6.36,0.9,2.22,11.17,0.1,0.1,70.31,165.03,1.641,0.017,5.2,38,3
IND-017466,Onion,"Onion (Gravy-Stewed in Refined Oil, South Indian Style) [Rich/Festive]",Vegetables - Other,Gravy-Stewed,Refined Oil,95.1,158.7,0.4,15.26,4.94,0.63,1.57,7.9,0.07,0.07,49.73,398.43,1.161,0.012,3.7,36,3
IND-017467,Onion,"Onion (Gravy-Stewed in Refined Oil, South Indian Style) [Restaurant-Style]",Vegetables - Other,Gravy-Stewed,Refined Oil,94.9,140.5,0.42,13.16,5.09,0.66,1.64,8.24,0.07,0.07,51.85,346.5,1.21,0.013,3.8,36,3
IND-017468,Onion,"Onion (Gravy-Stewed in Refined Oil, Bengali Style) [Home-Style]",Vegetables - Other,Gravy-Stewed,Refined Oil,95.0,126.8,0.4,11.04,6.47,0.64,1.58,7.97,0.07,0.07,50.13,301.45,1.17,0.012,3.7,37,3
IND-017469,Onion,"Onion (Gravy-Stewed in Refined Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Other,Gravy-Stewed,Refined Oil,90.7,96.1,0.76,6.12,9.5,1.2,2.96,14.92,0.14,0.14,93.91,185.71,2.192,0.023,7.0,38,3
